V,t
12.13577924833595,73.22500000000001
15.811114571288192,73.25
19.042054870385545,73.275
21.7668420275304,73.3
23.972287479412085,73.325
25.677187436633808,73.35000000000001
26.98643927576657,73.375
27.919047697359208,73.4
28.53993650947032,73.425
28.898739486835794,73.45
29.023569372931583,73.47500000000001
28.994580205936074,73.5
28.803838771849602,73.525
28.4610550942997,73.55
28.00232376154778,73.575
27.535544350535705,73.60000000000001
27.009879513997642,73.625
26.33462156910917,73.65
25.585059795092125,73.675
24.86113918736302,73.7
24.10522721811386,73.72500000000001
23.288423527834706,73.75
22.41615108114629,73.775
21.53795407357242,73.8
20.574589567389186,73.825
19.544593199297545,73.85000000000001
18.56618023962877,73.875
17.590358106382308,73.9
16.57437795546863,73.925
15.517200731143227,73.95
14.460158744212574,73.97500000000001
13.415846044932815,74.0
12.338079653167412,74.025
11.213499236664724,74.05
10.063970973467638,74.075
8.903638594481624,74.10000000000001
7.751951048884193,74.125
6.63600311698544,74.15
5.537717998610366,74.175
4.393839664715086,74.2
3.195330768569409,74.22500000000001
2.069675034313123,74.25
0.9360645038996477,74.275
-0.29244594399481016,74.3
-1.477323636150254,74.325
-2.6405083752845573,74.35000000000001
-3.8317958773203533,74.375
-5.033453384730516,74.4
-6.241341167679175,74.425
-7.413807366614803,74.45
-8.589281241912714,74.47500000000001
-9.728906899235312,74.5
-10.873080896311972,74.525
-12.033941011037085,74.55
-13.163017326624987,74.575
-14.287700697398598,74.60000000000001
-15.478564590532004,74.625
-16.68834889796072,74.65
-17.792182874647768,74.675
-18.877742508594537,74.7
-19.971555808112033,74.72500000000001
-21.07090733201604,74.75
-22.161101711131426,74.775
-23.243320795906623,74.8
-24.341975878660033,74.825
-25.45757670211438,74.85000000000001
-26.56554866866388,74.875
-27.620573820414275,74.9
-28.640992733942255,74.925
-29.69133448067208,74.95
-30.792598526206902,74.97500000000001
-31.918652192323382,75.0
-32.99949766600183,75.025
-34.07046229082874,75.05
-35.13426279679812,75.075
-36.16405758294743,75.10000000000001
-37.17509273868297,75.125
-38.22470204378156,75.15
-39.33653743244039,75.175
-40.44315669405516,75.2
-41.565692724888805,75.22500000000001
-42.718124706454425,75.25
-43.904776097551526,75.275
-45.11158566987827,75.3
-46.31196882541692,75.325
-47.53922648048828,75.35000000000001
-48.817812506829924,75.375
-50.156258523821535,75.4
-51.54717389847973,75.425
-52.967245745464155,75.45
-54.37771411814277,75.47500000000001
-55.79715517923107,75.5
-57.21819411967945,75.525
-58.60268063840278,75.55
-59.940196981659,75.575
-61.24836727491145,75.60000000000001
-62.55772868631365,75.625
-63.84252638725229,75.65
-65.06758727085757,75.675
-66.20417612855918,75.7
-67.23563459988674,75.72500000000001
-68.21672776664744,75.75
-69.119369095506,75.775
-69.90636444209932,75.8
-70.56792150883224,75.825
-71.12164984487438,75.85000000000001
-71.61256084616171,75.875
-72.081759416602,75.9
-72.45445166037013,75.925
-72.75288563101483,75.95
-73.00639188011982,75.97500000000001
-73.23419188352021,76.0
-73.44539804130272,76.025
-73.63901367780491,76.05
-73.80409696280823,76.075
-73.93643007097525,76.10000000000001
-74.03370465260166,76.125
-74.09263431147794,76.15
-74.11665676420357,76.175
-74.11593384018728,76.2
-74.10735148164694,76.22500000000001
-74.11405315902917,76.25
-74.14234487153489,76.275
-74.17337618104877,76.3
-74.19293868740398,76.325
-74.19343867098888,76.35000000000001
-74.17389709274703,76.375
-74.13994959417717,76.4
-74.1038464973333,76.425
-74.08445280482454,76.45
-74.09221061637982,76.47500000000001
-74.09854542329495,76.5
-74.08061972193043,76.525
-74.03007880020543,76.55
-73.95304312990723,76.575
-73.87010836669148,76.60000000000001
-73.81634535008205,76.625
-73.80571270403428,76.65
-73.80246862424158,76.675
-73.79123385912803,76.7
-73.76717408598878,76.72500000000001
-73.73596275692212,76.75
-73.7137810988293,76.775
-73.69392776768724,76.80000000000001
-73.65828483960586,76.825
-73.63695113505227,76.85000000000001
-73.63621058038426,76.875
-73.63725427125162,76.9
-73.59830760813401,76.92500000000001
-73.52795605734148,76.95
-73.48714254899296,76.97500000000001
-73.49893741153191,77.0
-73.54447739071851,77.025
-73.5629656496297,77.05000000000001
-73.51170698466721,77.075
-73.4820446361632,77.10000000000001
-73.45609968683016,77.125
-73.41944613099169,77.15
-73.37091985908701,77.17500000000001
-73.32261865767094,77.2
-73.29279872693715,77.22500000000001
-73.27329679012983,77.25
-73.25123958618609,77.275
-73.21942923410126,77.30000000000001
-73.17628502961556,77.325
-73.1308381271629,77.35000000000001
-73.11119725338014,77.375
-73.05655504000687,77.4
-72.94327999796957,77.42500000000001
-72.81243607721997,77.45
-72.7593545412665,77.47500000000001
-72.71524341103378,77.5
-72.64534002396292,77.525
-72.5685938152337,77.55000000000001
-72.50107433362388,77.575
-72.45597124150905,77.60000000000001
-72.46408792270206,77.625
-72.49009917576444,77.65
-72.46035684166061,77.67500000000001
-72.35431550002271,77.7
-72.20495084717608,77.72500000000001
-72.09875969613984,77.75
-72.10379285038701,77.775
-72.08843399697658,77.80000000000001
-72.03253824430702,77.825
-71.94393273162892,77.85000000000001
-71.84783955623256,77.875
-71.7868757734476,77.9
-71.79723393462324,77.92500000000001
-71.7831921515098,77.95
-71.74899940313661,77.97500000000001
-71.71463855001362,78.0
-71.68967226384778,78.025
-71.67324302754322,78.05000000000001
-71.6544897125984,78.075
-71.65221425794012,78.10000000000001
-71.64583474551732,78.125
-71.60520169244073,78.15
-71.53360982207273,78.17500000000001
-71.4677980640274,78.2
-71.43182593320122,78.22500000000001
-71.38141172905274,78.25
-71.308816219359,78.275
-71.22122157185682,78.30000000000001
-71.140260101576,78.325
-71.08804239243894,78.35000000000001
-71.04718621866299,78.375
-71.01741793845888,78.4
-70.99637507635384,78.42500000000001
-70.97718309121221,78.45
-70.94845537623534,78.47500000000001
-70.90871914818779,78.5
-70.86051657363157,78.525
-70.80167994775087,78.55000000000001
-70.74050520110842,78.575
-70.69538720971819,78.60000000000001
-70.63845097106612,78.625
-70.5737221267159,78.65
-70.52701186299416,78.67500000000001
-70.49275049187477,78.7
-70.43714306911617,78.72500000000001
-70.41326414084236,78.75
-70.39760536076818,78.775
-70.34268320684886,78.80000000000001
-70.2505529783345,78.825
-70.172804916868,78.85000000000001
-70.12567399099477,78.875
-70.1041112049621,78.9
-70.13123526756172,78.92500000000001
-70.1894627230937,78.95
-70.22050795136657,78.97500000000001
-70.16754560668305,79.0
-70.11171693581645,79.025
-70.06604487148748,79.05000000000001
-70.02907572451245,79.075
-69.9944716955516,79.10000000000001
-69.95098995048492,79.125
-69.88342343432257,79.15
-69.80455894733288,79.17500000000001
-69.73037013374443,79.2
-69.66497858703396,79.22500000000001
-69.60065384992674,79.25
-69.52013491132863,79.275
-69.44512688342859,79.30000000000001
-69.39614830157895,79.325
-69.37521562937991,79.35000000000001
-69.37494293691424,79.375
-69.37854190074728,79.4
-69.35982180392692,79.42500000000001
-69.30973866674738,79.45
-69.28452882678913,79.47500000000001
-69.25348174661856,79.5
-69.19391866432892,79.525
-69.10173322328203,79.55000000000001
-68.99139147210836,79.575
-68.89593186470672,79.60000000000001
-68.84613413731044,79.625
-68.78883374281862,79.65
-68.70641946881848,79.67500000000001
-68.59876312998364,79.7
-68.47730093633585,79.72500000000001
-68.3650334932454,79.75
-68.29382238227836,79.775
-68.2367274530309,79.80000000000001
-68.16199903655837,79.825
-68.06737238996503,79.85000000000001
-67.96745043710268,79.875
-67.89370376857035,79.9
-67.88233041897784,79.92500000000001
-67.86527357902044,79.95
-67.83295655420541,79.97500000000001
-67.79615074505712,80.0
-67.76015127512818,80.025
-67.72477699099966,80.05000000000001
-67.68437046228098,80.075
-67.62779734841638,80.10000000000001
-67.54729808392152,80.125
-67.46661248519086,80.15
-67.40715002941644,80.17500000000001
-67.37640875054505,80.2
-67.36797523927825,80.22500000000001
-67.3615246430725,80.25
-67.32285429354313,80.275
-67.23552756298484,80.30000000000001
-67.1407431300233,80.325
-67.06945290208836,80.35000000000001
-67.03359410827329,80.375
-67.02608929933442,80.4
-67.02084634769132,80.42500000000001
-66.97555272880162,80.45
-66.89688200204145,80.47500000000001
-66.82550703394983,80.5
-66.78219711724479,80.525
-66.76904695530466,80.55000000000001
-66.76947666216802,80.575
-66.7482317625336,80.60000000000001
-66.67630573481223,80.625
-66.6042686102304,80.65
-66.56381858320773,80.67500000000001
-66.5633101138854,80.7
-66.58909065741557,80.72500000000001
-66.60550066396146,80.75
-66.56148363492389,80.775
-66.49025491875481,80.80000000000001
-66.4254034893913,80.825
-66.37771553475001,80.85000000000001
-66.35032675818569,80.875
-66.33872237849098,80.9
-66.33073712989652,80.92500000000001
-66.30655526207086,80.95
-66.24017413431072,80.97500000000001
-66.14910551395785,81.0
-66.06683060938606,81.025
-66.00869727361389,81.05000000000001
-65.97997985306644,81.075
-65.97587918757534,81.10000000000001
-65.98152261037886,81.125
-65.97196394812184,81.15
-65.91545949154902,81.17500000000001
-65.827264523196,81.2
-65.7325904745905,81.22500000000001
-65.64498606533856,81.25
-65.57244074091494,81.275
-65.51738467266344,81.30000000000001
-65.47668875779664,81.325
-65.44166461939598,81.35000000000001
-65.39806460641185,81.375
-65.339480317223,81.4
-65.30967118296228,81.42500000000001
-65.29081188578716,81.45
-65.2623672075209,81.47500000000001
-65.21190741021196,81.5
-65.13510823613397,81.525
-65.03575090778588,81.55000000000001
-64.92572212789189,81.575
-64.82501407940124,81.60000000000001
-64.75201531177727,81.625
-64.67611734228812,81.65
-64.60723027939537,81.67500000000001
-64.55810908726032,81.7
-64.53422299590832,81.72500000000001
-64.53375550122888,81.75
-64.54760436497554,81.775
-64.55938161476595,81.80000000000001
-64.54541354408185,81.825
-64.47738763603377,81.85000000000001
-64.38591677044468,81.875
-64.2955237169727,81.9
-64.2112776184221,81.92500000000001
-64.13681602917771,81.95
-64.07434491520472,81.97500000000001
-64.02463865404904,82.0
-63.98704003483698,82.025
-63.95946025827546,82.05000000000001
-63.93837893665192,82.075
-63.908504140010095,82.10000000000001
-63.852522795930234,82.125
-63.78634962613502,82.15
-63.72191000995229,82.17500000000001
-63.66571607715845,82.2
-63.618866707978384,82.22500000000001
-63.57704753308565,82.25
-63.53053093360227,82.275
-63.464176041098916,82.30000000000001
-63.39307826021498,82.325
-63.35883273572198,82.35000000000001
-63.34409154898892,82.375
-63.33462093461187,82.4
-63.320587152507,82.42500000000001
-63.29655648791056,82.45
-63.26149525137884,82.47500000000001
-63.21876977878827,82.5
-63.17614643133528,82.525
-63.14298072299391,82.55000000000001
-63.104049696492844,82.575
-63.04871661870733,82.60000000000001
-62.97356584301168,82.625
-62.87916133007775,82.65
-62.77004664787526,82.67500000000001
-62.65474497167167,82.7
-62.54575908403193,82.72500000000001
-62.459571374818964,82.75
-62.41663969333973,82.775
-62.42135148003815,82.80000000000001
-62.4306135606623,82.825
-62.41171652751967,82.85000000000001
-62.35315127209352,82.875
-62.26460898504276,82.9
-62.17698115620218,82.92500000000001
-62.134945883354526,82.95
-62.10308871111195,82.97500000000001
-62.05918387239981,83.0
-62.00313130118077,83.025
-61.94141459072385,83.05000000000001
-61.88710099360438,83.075
-61.859841421703834,83.10000000000001
-61.85556283486568,83.125
-61.819310524456604,83.15
-61.76958672260928,83.17500000000001
-61.721291975313875,83.2
-61.68071975538355,83.22500000000001
-61.645556462454664,83.25
-61.60488142298658,83.275
-61.54275092179847,83.30000000000001
-61.492750779667816,83.325
-61.45180502591146,83.35000000000001
-61.40322406943097,83.375
-61.33851397118358,83.4
-61.25737644418238,83.42500000000001
-61.16770885349626,83.45
-61.08560421624973,83.47500000000001
-61.03026031313852,83.5
-60.95406465644333,83.525
-60.854509901971795,83.55000000000001
-60.74924164199662,83.575
-60.65086951223303,83.60000000000001
-60.56696719183923,83.625
-60.50007240341595,83.65
-60.4476869130068,83.67500000000001
-60.402276530098085,83.7
-60.35127110761879,83.72500000000001
-60.28447833587276,83.75
-60.21637280110614,83.775
-60.14907328395653,83.80000000000001
-60.08308130566864,83.825
-60.01901197498549,83.85000000000001
-59.95759398814873,83.875
-59.89966962889833,83.9
-59.84619476847283,83.92500000000001
-59.79823886560923,83.95
-59.752780174649956,83.97500000000001
-59.696271256497496,84.0
-59.639002926027814,84.025
-59.590514783580765,84.05000000000001
-59.556273041787776,84.075
-59.537670525571826,84.10000000000001
-59.532026672147545,84.125
-59.532587531021115,84.15
-59.52829271200464,84.17500000000001
-59.473974854674765,84.2
-59.37327018622403,84.22500000000001
-59.261789738949076,84.25
-59.165526924402755,84.275
-59.10085753339458,84.30000000000001
-59.07453973599048,84.325
-59.08371408151277,84.35000000000001
-59.11590349854028,84.375
-59.14901329490832,84.4
-59.151331157708626,84.42500000000001
-59.10359546898575,84.45
-59.07334316212706,84.47500000000001
-59.06029864351485,84.5
-59.054981672380165,84.525
-59.050065659790015,84.55000000000001
-59.04037766864735,84.575
-59.02289841369109,84.60000000000001
-58.99676226149609,84.625
-58.96325723047315,84.65
-58.92582499086905,84.67500000000001
-58.8899936016642,84.7
-58.85917338119658,84.72500000000001
-58.831571209510905,84.75
-58.80528397718757,84.775
-58.77877417252595,84.80000000000001
-58.7508698815443,84.825
-58.72076478797976,84.85000000000001
-58.68801817328846,84.875
-58.65255491664534,84.9
-58.61466549494434,84.92500000000001
-58.57500598279829,84.95
-58.53459805253888,84.97500000000001
-58.49482897421681,85.0
-58.457451615601585,85.025
-58.425258942280045,85.05000000000001
-58.39971973132473,85.075
-58.37702851164738,85.10000000000001
-58.353235650968784,85.125
-58.32452833904904,85.15
-58.28723058768761,85.17500000000001
-58.23780323072337,85.2
-58.172843924034446,85.22500000000001
-58.08908714553845,85.25
-58.008389226656014,85.275
-57.990166677241255,85.30000000000001
-57.99603782299871,85.325
-57.992958899709805,85.35000000000001
-57.96163248788973,85.375
-57.89650751278738,85.4
-57.805779244385455,85.42500000000001
-57.711389297400444,85.45
-57.64902563128243,85.47500000000001
-57.59824960120152,85.5
-57.520947915779274,85.525
-57.44259438592364,85.55000000000001
-57.38067483044893,85.575
-57.344626473962634,85.60000000000001
-57.33583794686568,85.625
-57.34764928535226,85.65
-57.3653519314099,85.67500000000001
-57.3661887328194,85.7
-57.32100017768803,85.72500000000001
-57.23598186469317,85.75
-57.151401126167414,85.775
-57.0952296558116,85.80000000000001
-57.080937815350815,85.825
-57.10749463453446,85.85000000000001
-57.159367811136235,85.875
-57.20652371095422,85.9
-57.20442736781072,85.92500000000001
-57.156602821222826,85.95
-57.10975834546858,85.97500000000001
-57.047540745986566,86.0
-56.95971768571251,86.025
-56.8426398283376,86.05000000000001
-56.6992408383085,86.075
-56.53903738082696,86.10000000000001
-56.3781291218505,86.125
-56.23919872809163,86.15
-56.15151186701857,86.17500000000001
-56.120221054479565,86.2
-56.08054546951761,86.22500000000001
-56.03367419380532,86.25
-55.98436299713003,86.275
-55.935792218993655,86.30000000000001
-55.8895667686126,86.325
-55.84571612491771,86.35000000000001
-55.8026943365544,86.375
-55.757380021882504,86.4
-55.70390606346325,86.42500000000001
-55.60533804438723,86.45
-55.483602001447736,86.47500000000001
-55.373992038282005,86.5
-55.292286956780366,86.525
-55.23475025708671,86.55000000000001
-55.17813013759822,86.575
-55.095690124555354,86.60000000000001
-55.037198491880766,86.625
-54.975255060155035,86.65
-54.88308336878715,86.67500000000001
-54.75437791865592,86.7
-54.60330417210972,86.72500000000001
-54.46449855296699,86.75
-54.3730003885968,86.775
-54.29908982502128,86.80000000000001
-54.21694659891783,86.825
-54.11059928980826,86.85000000000001
-53.97307741825669,86.875
-53.80641144586907,86.9
-53.62163277529367,86.92500000000001
-53.438773750220896,86.95
-53.28686765538297,86.97500000000001
-53.18616087301039,87.0
-53.09099562960067,87.025
-52.97266725443769,87.05000000000001
-52.81679651502312,87.075
-52.621293805749715,87.10000000000001
-52.396359147901954,87.125
-52.16448218965518,87.15
-51.96044220607648,87.17500000000001
-51.79314257591196,87.2
-51.614730688126535,87.22500000000001
-51.40327270450681,87.25
-51.147494924636234,87.275
-50.84663771426381,87.30000000000001
-50.510455505303845,87.325
-50.15921679583529,87.35000000000001
-49.824235654995135,87.375
-49.543077199805744,87.4
-49.270577149708394,87.42500000000001
-48.955934749970574,87.45
-48.57362511248381,87.47500000000001
-48.12339921576504,87.5
-47.63028390495484,87.525
-47.14357941857331,87.55000000000001
-46.658340677609004,87.575
-46.12001412130325,87.60000000000001
-45.50000928765493,87.625
-44.7845442868207,87.65
-43.97464580111727,87.67500000000001
-43.08614908502066,87.7
-42.14879662368642,87.72500000000001
-41.14383447054701,87.75
-40.02248659713405,87.775
-38.75389187227606,87.80000000000001
-37.311057526293624,87.825
-35.67085915099652,87.85000000000001
-33.814040699689755,87.875
-31.725214487166046,87.9
-29.39286118971293,87.92500000000001
-26.809535908771583,87.95
-23.959452180513736,87.97500000000001
-20.79178330478195,88.0
-17.283070776511735,88.025
-13.450494241486119,88.05000000000001
-9.351871496331082,88.075
-5.0807053422511546,88.10000000000001
-0.7052835186093009,88.125
3.6901101470951776,88.15
7.965763996511317,88.17500000000001
11.948752764920076,88.2
15.581830000146923,88.22500000000001
18.82328131996227,88.25
21.589631905846296,88.275
23.820438154252624,88.30000000000001
25.57325012248787,88.325
26.867431698353705,88.35000000000001
27.803422810817672,88.375
28.429146372939652,88.4
28.75907420341667,88.42500000000001
28.857826600867657,88.45
28.787254953671976,88.47500000000001
28.606381726460366,88.5
28.309875380405902,88.525
27.915672373709675,88.55000000000001
27.38515048040912,88.575
26.71353375027438,88.60000000000001
26.10944552986968,88.625
25.47794961429349,88.65
24.788882841245375,88.67500000000001
24.021838495267126,88.7
23.172377353999,88.72500000000001
22.332599049723743,88.75
21.455824231131007,88.775
20.507334830402808,88.80000000000001
19.53317361771612,88.825
18.492854425159166,88.85000000000001
17.419869411509996,88.875
16.421354447051595,88.9
15.379594619311439,88.92500000000001
14.267151941614454,88.95
13.162154061982577,88.97500000000001
12.09227449462069,89.0
10.987642207544923,89.025
9.849253220385467,89.05000000000001
8.708352356442033,89.075
7.560131833680144,89.10000000000001
6.40617613657806,89.125
5.273897960293937,89.15
4.143269449965988,89.17500000000001
2.9355636820088744,89.2
1.8042497988726476,89.22500000000001
0.6433916616765276,89.25
-0.5452077817881043,89.275
-1.6905877728618468,89.30000000000001
-2.864247202556559,89.325
-4.020154552766599,89.35000000000001
-5.17995356476237,89.375
-6.363366939238307,89.4
-7.543670722926542,89.42500000000001
-8.73247594304641,89.45
-9.882098247026292,89.47500000000001
-11.017466025218464,89.5
-12.160615235306068,89.525
-13.317029280458705,89.55000000000001
-14.479518372490043,89.575
-15.599397752691884,89.60000000000001
-16.690601375261416,89.625
-17.775820098199457,89.65
-18.89293646974579,89.67500000000001
-20.077115246998556,89.7
-21.22124324834591,89.72500000000001
-22.29552854907026,89.75
-23.369832359459334,89.775
-24.45404394556385,89.80000000000001
-25.531312568395425,89.825
-26.61099496120915,89.85000000000001
-27.68233219415681,89.875
-28.72354288689094,89.9
-29.757433388585028,89.92500000000001
-30.812587059396318,89.95
-31.894500048305982,89.97500000000001
-32.98546664662944,90.0
-34.056789810333164,90.025
-35.14417012956788,90.05000000000001
-36.2280205949496,90.075
-37.295733082582345,90.10000000000001
-38.35996249560313,90.125
-39.458626764186754,90.15
-40.59447458389021,90.17500000000001
-41.68847505453749,90.2
-42.79506755484337,90.22500000000001
-43.94948303489658,90.25
-45.15934539929134,90.275
-46.40467150712275,90.30000000000001
-47.657064201394164,90.325
-48.928286389485095,90.35000000000001
-50.22751623234202,90.375
-51.55860929379611,90.4
-52.92026408267907,90.42500000000001
-54.30604018265881,90.45
-55.72687048221742,90.47500000000001
-57.146917429345024,90.5
-58.516789635732195,90.525
-59.82234641462882,90.55000000000001
-61.08469778084662,90.575
-62.355151107672164,90.60000000000001
-63.60017713923901,90.625
-64.81064799270332,90.65
-65.98928313273713,90.67500000000001
-67.11261108160384,90.7
-68.1309694191601,90.72500000000001
-68.99802704050889,90.75
-69.76099220343654,90.775
-70.44613292642009,90.80000000000001
-71.06483545445295,90.825
-71.61604076989337,90.85000000000001
-72.08624459246215,90.875
-72.45213447736809,90.9
-72.74252217276154,90.92500000000001
-73.01332649741865,90.95
-73.2909903840683,90.97500000000001
-73.57143449404873,91.0
-73.8200572173088,91.025
-73.97306142079624,91.05000000000001
-74.04101768068716,91.075
-74.08818414311938,91.10000000000001
-74.13996987250405,91.125
-74.2027983558361,91.15
-74.26410750269392,91.17500000000001
-74.29234964523953,91.2
-74.27114772634839,91.22500000000001
-74.25451917683326,91.25
-74.2366985798734,91.275
-74.2140200713874,91.30000000000001
-74.18947323056034,91.325
-74.17270307984374,91.35000000000001
-74.1790049903246,91.375
-74.19372080159931,91.4
-74.18112807967981,91.42500000000001
-74.1290998802715,91.45
-74.04960575991788,91.47500000000001
-73.97871177600076,91.5
-73.95930631725268,91.525
-73.91151263288185,91.55000000000001
-73.8812376699899,91.575
-73.8910384573962,91.60000000000001
-73.89001905313262,91.625
-73.85626349806091,91.65
-73.81179359908381,91.67500000000001
-73.73722281133732,91.7
-73.66373475208175,91.72500000000001
-73.65649225216124,91.75
-73.6594339181451,91.775
-73.607885240338,91.80000000000001
-73.52717418641485,91.825
-73.50310986278856,91.85000000000001
-73.49806480364757,91.875
-73.48734846236292,91.9
-73.46642895612264,91.92500000000001
-73.44114471162737,91.95
-73.42770446509019,91.97500000000001
-73.39843067919526,92.0
-73.33865910952767,92.025
-73.29999345853638,92.05000000000001
-73.29564699848481,92.075
-73.29984909647723,92.10000000000001
-73.25157258689589,92.125
-73.16269530914474,92.15
-73.07752907721142,92.17500000000001
-73.01423123073322,92.2
-72.97933741916039,92.22500000000001
-72.9672283064957,92.25
-72.93936131902888,92.275
-72.92476311646305,92.30000000000001
-72.95232880256735,92.325
-73.00432257360671,92.35000000000001
-73.01637771834186,92.375
-72.96519189117133,92.4
-72.93039715160283,92.42500000000001
-72.92882946806856,92.45
-72.94011599621619,92.47500000000001
-72.90806330553724,92.5
-72.84478366711974,92.525
-72.78602331893777,92.55000000000001
-72.73149881039923,92.575
-72.67944387932741,92.60000000000001
-72.62660945196116,92.625
-72.56826364295462,92.65
-72.4984318305625,92.67500000000001
-72.42725098546643,92.7
-72.36694371808997,92.72500000000001
-72.31888166211264,92.75
-72.27979793816513,92.775
-72.24178715382943,92.80000000000001
-72.19230540363881,92.825
-72.11443602553832,92.85000000000001
-72.01591655161126,92.875
-71.93066997784267,92.9
-71.8752543299758,92.92500000000001
-71.84953745481157,92.95
-71.83669702020867,92.97500000000001
-71.80322051508368,93.0
-71.74268500525991,93.025
-71.70889382953638,93.05000000000001
-71.66036820390038,93.075
-71.58134549202403,93.10000000000001
-71.48858649076077,93.125
-71.43137543014495,93.15
-71.41490277799403,93.17500000000001
-71.3710402844646,93.2
-71.35024146335367,93.22500000000001
-71.36565836553454,93.25
-71.38825091784427,93.275
-71.35428622309168,93.30000000000001
-71.27817964560452,93.325
-71.20503994863617,93.35000000000001
-71.15670030120444,93.375
-71.13769195084676,93.4
-71.13524422362038,93.42500000000001
-71.1192845241022,93.45
-71.09581914210992,93.47500000000001
-71.05620179357135,93.5
-70.95601799343024,93.525
-70.79343517205172,93.55000000000001
-70.60926284062371,93.575
-70.48695259115645,93.60000000000001
-70.47385228958427,93.625
-70.41715150083917,93.65
-70.35037336965385,93.67500000000001
-70.30272604419028,93.7
-70.278757059264,93.72500000000001
-70.25835333634424,93.75
-70.23082975972814,93.775
-70.21568369334291,93.80000000000001
-70.19970823761905,93.825
-70.17507872323357,93.85000000000001
-70.13993037149797,93.875
-70.09835829435818,93.9
-70.06041749439466,93.92500000000001
-70.03240859294984,93.95
-69.97554522562342,93.97500000000001
-69.90605913967886,94.0
-69.84171890198932,94.025
-69.78933213040341,94.05000000000001
-69.74474549374506,94.075
-69.69284471181345,94.10000000000001
-69.61745075904932,94.125
-69.53864305774655,94.15
-69.47454630246777,94.17500000000001
-69.43233928477785,94.2
-69.40859934756386,94.22500000000001
-69.38930238503525,94.25
-69.35504790357649,94.275
-69.32561634637653,94.30000000000001
-69.29348508780852,94.325
-69.2475702888963,94.35000000000001
-69.18470034521027,94.375
-69.10961588686712,94.4
-69.03496977853011,94.42500000000001
-68.96827263924378,94.45
-68.89970110470665,94.47500000000001
-68.84326536207047,94.5
-68.80585129482012,94.525
-68.78563399755332,94.55000000000001
-68.77207777598045,94.575
-68.74626153129876,94.60000000000001
-68.70783936916278,94.625
-68.65031111572125,94.65
-68.56613920991737,94.67500000000001
-68.46495204531611,94.7
-68.37354397010411,94.72500000000001
-68.33397158559357,94.75
-68.3028841659839,94.775
-68.25215123373715,94.80000000000001
-68.19624996914644,94.825
-68.14627374520632,94.85000000000001
-68.1099321276131,94.875
-68.09155087476464,94.9
-68.07256612336354,94.92500000000001
-68.01653450892502,94.95
-67.96323571617319,94.97500000000001
-67.93245502847607,95.0
-67.91748252439902,95.025
-67.88511307770477,95.05000000000001
-67.79907707770107,95.075
-67.7088085283352,95.10000000000001
-67.63245774053588,95.125
-67.5762733570889,95.15
-67.53997071014089,95.17500000000001
-67.51673182119919,95.2
-67.49320540113185,95.22500000000001
-67.45981863049246,95.25
-67.42768332091906,95.275
-67.40015334254565,95.30000000000001
-67.37454708432854,95.325
-67.34227729781603,95.35000000000001
-67.28885109714837,95.375
-67.19737481907627,95.4
-67.10749578596817,95.42500000000001
-67.05130664563113,95.45
-67.03153798586654,95.47500000000001
-67.03221033892467,95.5
-67.01863418150455,95.525
-66.94884896868477,95.55000000000001
-66.87986772568834,95.575
-66.80166444330399,95.60000000000001
-66.69622726837306,95.625
-66.56848110059823,95.65
-66.44628759254394,95.67500000000001
-66.38044514963619,95.7
-66.34625291460786,95.72500000000001
-66.28694499804337,95.75
-66.25736325378566,95.775
-66.26848254403743,95.80000000000001
-66.2861383807919,95.825
-66.23825450554261,95.85000000000001
-66.16659262745958,95.875
-66.10386399726738,95.9
-66.04705737810653,95.92500000000001
-65.99156884422749,95.95
-65.93120178099062,95.97500000000001
-65.86004561040328,96.0
-65.7894735681728,96.025
-65.73636810854092,96.05000000000001
-65.7099685708442,96.075
-65.71169464915452,96.10000000000001
-65.7351463922792,96.125
-65.76610420376093,96.15
-65.78252884187773,96.17500000000001
-65.75456141964305,96.2
-65.66836033047367,96.22500000000001
-65.58098340863882,96.25
-65.50486452517,96.275
-65.44430724586076,96.30000000000001
-65.3999702548348,96.325
-65.36886735454611,96.35000000000001
-65.34436746577903,96.375
-65.31619462764814,96.4
-65.27042799759833,96.42500000000001
-65.19678640546597,96.45
-65.12662326629159,96.47500000000001
-65.06786471466464,96.5
-65.02116718097082,96.525
-64.98594761806739,96.55000000000001
-64.96038350128299,96.575
-64.9414128284177,96.60000000000001
-64.92473411974301,96.625
-64.90480641800185,96.65
-64.87542947871903,96.67500000000001
-64.84357210517186,96.7
-64.80537678987984,96.72500000000001
-64.7540807766192,96.75
-64.68830382681546,96.775
-64.61204821954361,96.80000000000001
-64.53469875152815,96.825
-64.47102273714283,96.85000000000001
-64.43179295536693,96.875
-64.38148630562607,96.9
-64.31446938812884,96.92500000000001
-64.23320093304497,96.95
-64.14182017248775,96.97500000000001
-64.0461468405144,97.0
-63.95368117312558,97.025
-63.87360390826588,97.05000000000001
-63.80793173028968,97.075
-63.74099073997691,97.10000000000001
-63.666836727064535,97.125
-63.584331928724396,97.15
-63.496927648331,97.17500000000001
-63.4126642554614,97.2
-63.34417118589504,97.22500000000001
-63.298324305673034,97.25
-63.254657384533694,97.275
-63.21824932422029,97.30000000000001
-63.192183650275936,97.325
-63.17452790640241,97.35000000000001
-63.15833365446018,97.375
-63.131636474468365,97.4
-63.0768279058945,97.42500000000001
-62.98852226947532,97.45
-62.894212562500265,97.47500000000001
-62.81513274407596,97.5
